FBpp0291583 CG30054
FBpp0086120 CG6805
FBpp0077734 Ipk2
FBpp0074717 Gbeta76C
FBpp0076326 Arr2
FBpp0082328 Ipp
FBpp0087359 Galphao
FBpp0073874 Pis
FBpp0070620 CG3626
FBpp0074906 CG7430
FBpp0084735 CG11876
FBpp0079072 CG5261
FBpp0070679 l(1)G0334
FBpp0070622 CG12693
FBpp0293290 CG8441
FBpp0075816 CG5964
FBpp0070623 mRpL33
FBpp0081484 CG11985
FBpp0081681 Fancl
FBpp0078516 Hus1-like
FBpp0071085 hdm
FBpp0083701 CG6985
FBpp0070631 Femcoat
FBpp0079430 CG13113
FBpp0294050 Mur11Da
FBpp0076301 Cp16
FBpp0070632 CG15571
FBpp0076298 Cp18
FBpp0077594 CG31928
FBpp0294049 CG32642
FBpp0073583 CG12716
FBpp0070636 Tip60
FBpp0074284 dik
FBpp0084893 dgt1
FBpp0081704 pont
FBpp0078992 Gas41
FBpp0071543 Sgf29
FBpp0303995 dm
FBpp0301175 Atac3
FBpp0084763 Brd8
FBpp0302532 Ada2a
FBpp0074385 Ing3
FBpp0298292 Appl
FBpp0075238 PDCD-5
FBpp0086115 Bap55
FBpp0070794 mof
FBpp0076635 msl-3
FBpp0073058 Rcd5
FBpp0089035 arm
FBpp0079735 YL-1
FBpp0087765 MrgBP
FBpp0074756 rept
FBpp0076832 Eaf6
FBpp0080629 Atac2
FBpp0078990 Atac1
FBpp0077259 msl-2
FBpp0075701 Gcn5
FBpp0289092 Atx-1
FBpp0289234 CG42358
FBpp0291529 CG4159
FBpp0076346 CG6745
FBpp0079911 Mt2
FBpp0071849 CG17807
FBpp0088883 CG9272
FBpp0075982 hay
FBpp0083927 CG10694
FBpp0077650 Tfb4
FBpp0071503 Xpd
FBpp0112608 Parp
FBpp0086520 Pms2
FBpp0078205 Ssl1
FBpp0301731 lwr
FBpp0305835 Rad23
FBpp0290353 Tfb5
FBpp0078142 DNApol-eta
FBpp0086676 Tfb1
FBpp0075399 Msh6
FBpp0082177 pic
FBpp0075348 mrn
FBpp0086749 fand
FBpp0087651 CG8068
FBpp0070643 CHOp24
FBpp0073441 p24-1
FBpp0081576 eca
FBpp0290661 loj
FBpp0070645 CG15912
FBpp0087520 oys
FBpp0071562 CG4038
FBpp0304268 Rpb5
FBpp0077551 Rrp40
FBpp0304829 l(2)37Cg
FBpp0080319 l(2)35Df
FBpp0082727 Mat89Ba
FBpp0085693 CG7137
FBpp0075034 CG7728
FBpp0085192 CG11563
FBpp0070649 pon
FBpp0303726 Numb
FBpp0074887 mRpS26
FBpp0070652 Cbp80
FBpp0087775 CG14749
FBpp0083917 Ime4
FBpp0072056 thoc5
FBpp0087863 Pabp2
FBpp0082973 Cbp20
FBpp0084778 Slbp
FBpp0076374 Nelf-E
FBpp0293269 SF2
FBpp0087649 Phax
FBpp0072130 Upf3
FBpp0079219 CG7818
FBpp0300515 B52
FBpp0086773 fl(2)d
FBpp0071497 mago
FBpp0073267 sbr
FBpp0081156 Ref1
FBpp0079769 aurB
FBpp0081957 aurA
FBpp0083769 Cdc16
FBpp0305561 Cdc27
FBpp0078970 Rca1
FBpp0076831 Sse
FBpp0080894 Cdc23
FBpp0074608 polo
FBpp0075690 vih
FBpp0086107 APC10
FBpp0073018 ida
FBpp0071222 APC4
FBpp0070907 APC7
FBpp0072065 mr
FBpp0099891 CG8188
FBpp0305611 lmgA
FBpp0084103 CycB3
FBpp0305184 CG31687
FBpp0070658 Torsin
FBpp0080733 Nedd8
FBpp0070665 CG12684
FBpp0070969 CG4593
FBpp0077750 CG13690
FBpp0076446 CG7387
FBpp0085122 spn-F
FBpp0087766 ana2
FBpp0099467 kibra
FBpp0079885 Rab3-GAP
FBpp0289788 Atg1
FBpp0073297 Dlic
FBpp0088559 Sdic1
FBpp0076448 ERR
FBpp0070884 swa
FBpp0088428 sw
FBpp0082996 Dlc90F
FBpp0079468 FKBP59
FBpp0303025 Asciz
FBpp0081560 CG16817
FBpp0075498 Gl
FBpp0305095 Hsp83
FBpp0113078 egl
FBpp0298274 Pdp
FBpp0078066 ppl
FBpp0112484 CG17691
FBpp0111805 Pdk
FBpp0292865 DmelCG44243
FBpp0083611 PyK
FBpp0070683 CG6978
FBpp0071183 CG12116
FBpp0075931 CG7888
FBpp0070685 CG12681
FBpp0070725 CG3323
FBpp0071101 CG10920
FBpp0070691 CG6903
FBpp0304313 CG13397
FBpp0083138 CG14291
FBpp0070709 Rpn13R
FBpp0291495 Rpn3
FBpp0079031 Sem1
FBpp0083860 Rpn9
FBpp0293948 Rpt4
FBpp0078024 Rpn10
FBpp0078278 Rpn5
FBpp0083687 Rpn7
FBpp0304059 Usp14
FBpp0086603 Rpn6
FBpp0083843 Rpt5
FBpp0076200 Uch-L5
FBpp0086400 Prosbeta1
FBpp0305141 Rpn8
FBpp0075068 Rpn12
FBpp0075422 Rpn12R
FBpp0088021 Rpt1
FBpp0089041 Prosalpha7
FBpp0074662 Rpn1
FBpp0078664 Rpn11
FBpp0304481 Rpt3R
FBpp0084754 Rpn2
FBpp0070716 snf
FBpp0084691 CG1646
FBpp0076723 CG13298
FBpp0080706 l(2)37Cb
FBpp0075048 scaf6
FBpp0072468 Cdc5
FBpp0073828 CG6227
FBpp0072494 CG13900
FBpp0083134 snRNP-U1-C
FBpp0070859 Spx
FBpp0078400 noi
FBpp0075395 Prp31
FBpp0075676 CG10754
FBpp0084626 CG4849
FBpp0077333 CG3542
FBpp0110561 Spf45
FBpp0303792 snRNP70K
FBpp0088537 CG6686
FBpp0074835 CG6841
FBpp0082817 CG16941
FBpp0298005 U2af50
FBpp0070717 dhd
FBpp0071181 otu
FBpp0289484 Pk92B
FBpp0082932 Pxt
FBpp0076340 mtrm
FBpp0081435 osk
FBpp0078166 Trxr-2
FBpp0083989 Dis3
FBpp0073937 Rrp47
FBpp0082574 FK506-bp1
FBpp0079813 Csl4
FBpp0074214 CG8611
FBpp0070722 TrxT
FBpp0304528 CG13245
FBpp0288680 Rrp1
FBpp0082100 CG5538
FBpp0079008 CG17376
FBpp0084964 ocn
FBpp0082377 CG9920
FBpp0085295 CycK
FBpp0080564 Rpb11
FBpp0078433 RpII18
FBpp0075839 TfIIEalpha
FBpp0070730 XRCC1
FBpp0304751 TfIIS
FBpp0305673 TfIIB
FBpp0072249 Fcp1
FBpp0294012 CycE
FBpp0305335 CycT
FBpp0302530 Rpb4
FBpp0076971 run
FBpp0087350 Mat1
FBpp0082071 lig3
FBpp0073090 TfIIEbeta
FBpp0085716 Spt5
FBpp0082591 Rpb7
FBpp0071848 Cdk9
FBpp0071596 Tbp
FBpp0080121 RpII33
FBpp0070724 CG17764
FBpp0070726 CG5062
FBpp0086118 CG30101
FBpp0072658 CG12018
FBpp0073120 RfC4
FBpp0080803 CG10262
FBpp0079746 dUTPase
FBpp0078978 CG3430
FBpp0111839 CG6171
FBpp0083172 CG5316
FBpp0081861 Irbp
FBpp0073380 RPA3
FBpp0087897 Cul4
FBpp0293261 CG11839
FBpp0081343 CG9601
FBpp0071168 Ogg1
FBpp0070742 CG16756
FBpp0086336 CG7798
FBpp0085560 CG11159
FBpp0292257 CG30062
FBpp0085561 CG16799
FBpp0070744 SPR
FBpp0075572 SP
FBpp0070745 CG4151
FBpp0075339 Eig71Ec
FBpp0075325 Eig71Ed
FBpp0070751 RhoGAP5A
FBpp0302814 Miro
FBpp0084561 Mtl
FBpp0070757 CG32762
FBpp0070761 spoon
FBpp0087524 Pka-R2
FBpp0291777 Pka-R1
FBpp0070764 CG3309
FBpp0297299 Gdi
FBpp0080200 Rab14
FBpp0070765 CG4119
FBpp0304226 CG7564
FBpp0077630 CG31922
FBpp0070951 CG3198
FBpp0111270 CG34164
FBpp0300988 tko
FBpp0291687 CG41020
FBpp0077099 mRpS2
FBpp0076872 Srp54k
FBpp0075631 mRpL20
FBpp0070768 Gr5a
FBpp0289508 Gr66a
FBpp0110117 Gr43a
FBpp0070770 cv
FBpp0304150 Sog
FBpp0070774 CG15772
FBpp0070775 CG15771
FBpp0082060 Sas
FBpp0074680 Csas
FBpp0070780 CG12239
FBpp0073157 CG15021
FBpp0082774 CG10311
FBpp0087299 CG13230
FBpp0075130 CG13059
FBpp0070792 CG3011
FBpp0075815 CG10361
FBpp0110210 Dhfr
FBpp0081045 CG8665
FBpp0077198 CG31773
FBpp0076185 aay
FBpp0075903 CG7560
FBpp0081504 CG8129
FBpp0301603 CG7470
FBpp0083872 CG10184
FBpp0077537 Got2
FBpp0081476 Nmdmc
FBpp0085129 CG1750
FBpp0073538 ade5
FBpp0088528 Sardh
FBpp0072060 Alas
FBpp0078967 CG11236
FBpp0076937 Cbs
FBpp0079697 CG6415
FBpp0082120 Gnmt
FBpp0292529 BEST:GH11240
FBpp0073488 CG2543
FBpp0070793 Usp30
FBpp0070894 Ubi-p5E
FBpp0073035 Ubi-p63E
FBpp0080256 NC2beta
FBpp0074714 CG9376
FBpp0083251 PIG-L
FBpp0070801 CG3097
FBpp0079179 Spn28Db
FBpp0110065 BG642163
FBpp0293936 CG43145
FBpp0085060 Spn100A
FBpp0088112 Spn43Aa
FBpp0070802 MAPk-Ak2
FBpp0073516 Tis11
FBpp0073551 lic
FBpp0074326 CrebB
FBpp0110266 Hsf
FBpp0289737 mnb
FBpp0082667 Rbf2
FBpp0290602 mip120
FBpp0072876 aly
FBpp0089402 Myb
FBpp0070814 Rab18
FBpp0088018 CG12042
FBpp0080701 l(2)37Ce
FBpp0303258 BicD
FBpp0077549 cpb
FBpp0077582 CG31935
FBpp0071461 cpa
FBpp0078663 pgant5
FBpp0074529 Arp10
FBpp0070817 Sirt4
FBpp0073675 CG9940
FBpp0072003 CG18128
FBpp0293582 HdacX
FBpp0084124 Nmnat
FBpp0088988 Gdh
FBpp0073826 HDAC6
FBpp0083774 CG4434
FBpp0070832 CG5941
FBpp0302657 CG9099
FBpp0070842 sqh
FBpp0087647 Vang
FBpp0300535 Mbs
FBpp0075485 fz
FBpp0113099 Pak
FBpp0084565 Mlc1
FBpp0071381 flw
FBpp0300803 Mlc-c
FBpp0087353 Git
FBpp0074816 MYPT-75D
FBpp0073310 dsh
FBpp0088146 Ephrin
FBpp0087986 scra
FBpp0087345 dgo
FBpp0088115 pk
FBpp0077679 dock
FBpp0070849 Mipp2
FBpp0302002 CG9784
FBpp0288937 5PtaseI
FBpp0078053 barc
FBpp0077125 Dim1
FBpp0074660 Prp3
FBpp0292135 CG42724
FBpp0292902 65K
FBpp0070860 CG3781
FBpp0300435 CG33172
FBpp0085884 CG10927
FBpp0082851 CG5292
FBpp0297991 CG14220
FBpp0082953 CG7379
FBpp0073526 Brms1
FBpp0078414 Hdac3
FBpp0070865 CG3823
FBpp0078440 DmelCG2663
FBpp0070873 Marf
FBpp0271716 Fis1
FBpp0079772 porin
FBpp0077974 park
FBpp0087151 rho-7
FBpp0073600 CG1640
FBpp0099608 DmelCG18003
FBpp0078370 CG1236
FBpp0081703 CG3999
FBpp0071406 Gip
FBpp0070876 dx
FBpp0085236 krz
FBpp0080261 Su(H)
FBpp0111361 CG44005
FBpp0297878 cype
FBpp0305654 COX8
FBpp0074584 COX6B
FBpp0084839 CIA30
FBpp0084907 CG7610
FBpp0078296 ECSIT
FBpp0076134 ATPsynB
FBpp0078167 ND-B14.5AL
FBpp0076848 Cyt-c1
FBpp0081683 CG11722
FBpp0301842 PI31
FBpp0085324 Pngl
FBpp0082314 CG9588
FBpp0099767 rdx
FBpp0073561 REG
FBpp0088692 Hrs
FBpp0303146 sip3
FBpp0099776 Ada2b
FBpp0082477 eff
FBpp0077516 Uch
FBpp0080490 Prosbeta4
FBpp0079773 Porin2
FBpp0288698 not
FBpp0073558 CG12096
FBpp0072976 Usp5
FBpp0075119 Prosbeta6
FBpp0076124 Ubc4
FBpp0079210 CG8419
FBpp0076470 CG8209
FBpp0077415 Taf10b
FBpp0072691 CG7967
FBpp0083791 fzo
FBpp0075382 Prosbeta2
FBpp0078490 Ubc6
FBpp0078448 Prosbeta7
FBpp0071255 lz
FBpp0084549 pll
FBpp0081488 Prosbeta3
FBpp0074237 e(y)1
FBpp0082134 Su(fu)
FBpp0071136 Traf6
FBpp0079538 Prosalpha6
FBpp0304246 CG8786
FBpp0082062 Prosalpha2
FBpp0100168 CG17139
FBpp0080578 Prosbeta5R2
FBpp0078473 CG12161
FBpp0305795 Diap1
FBpp0075088 TSG101
FBpp0303776 CG2224
FBpp0289558 CG7656
FBpp0081736 Irp-1B
FBpp0099945 hh
FBpp0111818 TER94
FBpp0074278 Vps4
FBpp0078681 CG8892
FBpp0073989 Prosalpha4
FBpp0076859 Uev1A
FBpp0070899 schlank
FBpp0078158 CG11426
FBpp0078157 CG11437
FBpp0078159 CG11425
FBpp0081990 CG6962
FBpp0073346 Sk1
FBpp0078446 Cerk
FBpp0112317 CG31414
FBpp0072907 CG12034
FBpp0072854 Sk2
FBpp0078810 ifc
FBpp0300565 CG3376
FBpp0078156 CG11438
FBpp0084241 CG10425
FBpp0078160 laza
FBpp0080297 lace
FBpp0303611 bwa
FBpp0083833 CG31148
FBpp0087635 wun
FBpp0071669 GlcT-1
FBpp0087590 wun2
FBpp0303775 CDase
FBpp0086842 Spt-I
FBpp0080197 CG33090
FBpp0086158 Sply
FBpp0070905 CG17717
FBpp0300877 CG14443
FBpp0070953 CG3226
FBpp0070906 Pat1
FBpp0074970 Edc3
FBpp0071553 LSm1
FBpp0072055 fzr2
FBpp0080603 CG5790
FBpp0070916 CG4095
FBpp0291001 skap
FBpp0082025 CG14740
FBpp0070924 COQ7
FBpp0073568 CG2453
FBpp0087999 CG30493
FBpp0081347 Coq2
FBpp0078759 CG7277
FBpp0081028 CG9249
FBpp0073530 CG32649
FBpp0298344 CG32174
FBpp0070931 xit
FBpp0075946 Alg10
FBpp0072004 l(2)not
FBpp0084183 CG11851
FBpp0079234 wol
FBpp0081608 CG8412
FBpp0079595 gny
FBpp0070935 Nf-YC
FBpp0076232 Nf-YA
FBpp0080827 Nf-YB
FBpp0070939 shf
FBpp0074394 Wnt5
FBpp0292343 Wnt6
FBpp0292305 Wnt10
FBpp0079060 wg
FBpp0082243 wntD
FBpp0077736 CG11835
FBpp0086971 Nacalpha
FBpp0086895 bic
FBpp0085134 ATPsynC
FBpp0082370 140up
FBpp0100176 mt:CoI
FBpp0089000 CG33493
FBpp0077580 RFeSP
FBpp0082522 ATPsynO
FBpp0087484 COX7C
FBpp0081954 CG31211
FBpp0085258 CG1416
FBpp0077790 Hop
FBpp0074565 SkpD
FBpp0072154 CG15800
FBpp0290897 sinah
FBpp0075091 sina
FBpp0297079 nudC
FBpp0070954 CG4557
FBpp0290743 RabX5
FBpp0079943 Rab6
FBpp0078893 CG9547
FBpp0072848 CG2107
FBpp0079218 CG7840
FBpp0070976 fz4
FBpp0304981 fz2
FBpp0088345 Wnt4
FBpp0081281 CG3223
FBpp0074519 Ubqn
FBpp0078563 CG31528
FBpp0071007 brk
FBpp0078721 tkv
FBpp0071008 Dok
FBpp0079237 Btk29A
FBpp0071010 CG18155
FBpp0075038 beg
FBpp0071014 CG32727
FBpp0271880 CG1409
FBpp0082657 blp
FBpp0086795 Roe1
FBpp0083163 CG11779
FBpp0071023 Atg5
FBpp0080794 ref(2)P
FBpp0077618 Atg4a
FBpp0082569 Atg4b
FBpp0289288 Atg12
FBpp0082957 Atg8b
FBpp0081333 Atg13
FBpp0099829 squ
FBpp0086285 Atg9
FBpp0074406 Atg101
FBpp0074822 Atg3
FBpp0112244 Atg10
FBpp0304068 Atg18b
FBpp0071973 Pi3K59F
FBpp0080039 Uvrag
FBpp0084894 Atg16
FBpp0302863 Atg18a
FBpp0071024 unc-119
FBpp0083549 dnd
FBpp0081328 Arl2
FBpp0071028 Hira
FBpp0071034 NELF-B
FBpp0086953 spt4
FBpp0074080 TH1
FBpp0071037 CG12689
FBpp0079855 Mst33A
FBpp0071044 Ir7g
FBpp0085662 Ir56c
FBpp0071045 p115
FBpp0076849 Membrin
FBpp0074664 Grasp65
FBpp0084013 Golgin84
FBpp0089084 Slh
FBpp0083076 Gos28
FBpp0080062 Ski6
FBpp0085104 dco
FBpp0072281 Eap
FBpp0084341 CG14543
FBpp0071047 CG1444
FBpp0079897 CG6746
FBpp0073017 Sc2
FBpp0080097 CG9267
FBpp0075961 Elo68alpha
FBpp0085825 CG18609
FBpp0085824 CG17821
FBpp0075114 Baldspot
FBpp0077262 Cog3
FBpp0079833 CG6488
FBpp0292260 Syx1A
FBpp0076264 Use1
FBpp0083022 Vps39
FBpp0079628 CG7456
FBpp0087676 CG1968
FBpp0087004 Ak6
FBpp0071061 mys
FBpp0082682 Akt1
FBpp0079196 Bsg
FBpp0303197 Tsp96F
FBpp0071063 Gclc
FBpp0086226 Sod2
FBpp0290197 CG32495
FBpp0083729 Gclm
FBpp0073608 CG1673
FBpp0085889 Eip55E
FBpp0074393 Ggt-1
FBpp0073423 CG1492
FBpp0071064 CG2258
FBpp0302793 Arp2
FBpp0071067 UbcE2H
FBpp0071072 Upf2
FBpp0087648 tsu
FBpp0082433 Rad17
FBpp0084713 eIF4E-6
FBpp0076424 eIF4E-3
FBpp0305864 S6kII
FBpp0074555 CG32533
FBpp0076672 eIF4E-4
FBpp0088833 mRpS11
FBpp0078095 CG7414
FBpp0076464 eIF4E-5
FBpp0083457 CG5919
FBpp0072723 SCOT
FBpp0078979 CG10399
FBpp0086289 Hmgs
FBpp0076520 CG12262
FBpp0086769 CG6543
FBpp0079454 Mtpalpha
FBpp0076840 Sucb
FBpp0071104 CG10958
FBpp0071832 CG30259
FBpp0071119 CG1636
FBpp0073721 CG32599
FBpp0071122 CG10555
FBpp0071293 BCL7-like
FBpp0085418 d4
FBpp0086042 CG6401
FBpp0085489 SdhB
FBpp0075801 SdhAL
FBpp0077495 Su(dx)
FBpp0074051 Traf-like
FBpp0081569 trbd
FBpp0291414 Takl2
FBpp0077011 Tak1
FBpp0081378 Mkk4
FBpp0302921 aPKC
FBpp0079659 CYLD
FBpp0087493 egr
FBpp0080402 cact
FBpp0111820 Pli
FBpp0289746 Nedd4
FBpp0076342 Cbl
FBpp0085704 Tab2
FBpp0305215 Myd88
FBpp0077850 Psn
FBpp0296952 key
FBpp0083400 Takl1
FBpp0074388 wgn
FBpp0293344 ird5
FBpp0080920 ik2
FBpp0071137 Gbeta5
FBpp0072052 Galphas
FBpp0303056 CG43733
FBpp0300193 RSG7
FBpp0290365 Dhit
FBpp0075344 CG7650
FBpp0072275 mAChR-A
FBpp0291070 Ggamma30A
FBpp0071138 CG2263
FBpp0084240 Aats-gln
FBpp0079914 Aats-thr
FBpp0075168 Aats-tyr
FBpp0086720 Aats-phe
FBpp0084021 CG5706
FBpp0305939 Aats-his
FBpp0304830 Aats-asn
FBpp0071140 Smox
FBpp0288697 yki
FBpp0306147 put
FBpp0082834 Dad
FBpp0072036 gbb
FBpp0300982 sax
FBpp0077404 daw
FBpp0088273 Actbeta
FBpp0088162 Myo
FBpp0087739 babo
FBpp0077451 dpp
FBpp0072998 CG10862
FBpp0079805 Vm32E
FBpp0077018 Obp19c
FBpp0076299 Cp15
FBpp0071170 Ppt1
FBpp0074933 cln3
FBpp0086748 CG16935
FBpp0071172 Caf1-180
FBpp0079251 Su(var)205
FBpp0071173 DmelCG12659
FBpp0082979 Arp5
FBpp0303869 Alien
FBpp0083658 CSN6
FBpp0086505 mus210
FBpp0079262 CSN8
FBpp0074318 Arp8
FBpp0088669 CG18004
FBpp0082743 CSN5
FBpp0087935 CSN4
FBpp0085423 mdcds_12730
FBpp0071178 IntS4
FBpp0084433 IntS12
FBpp0072534 Trh
FBpp0099973 Dhpr
FBpp0076523 Hn
FBpp0076666 ple
FBpp0088417 pr
FBpp0071184 Sptr
FBpp0071507 Pu
FBpp0088350 for
FBpp0077706 Pkg21D
FBpp0079533 CG4839
FBpp0071188 CG12123
FBpp0071189 CG12125
FBpp0111875 CG1440
FBpp0289615 CG32712
FBpp0071192 Hexo2
FBpp0079549 CG5731
FBpp0077354 alpha4GT1
FBpp0082573 CG6218
FBpp0289406 alpha4GT2
FBpp0081961 Ect3
FBpp0086832 CG30059
FBpp0072777 CG15877
FBpp0073836 CG9123
FBpp0071210 e(r)
FBpp0071213 Moe
FBpp0290878 veli
FBpp0079592 lft
FBpp0088275 Zyx
FBpp0086065 Sip1
FBpp0071216 Lim1
FBpp0073832 acj6
FBpp0078949 cort
FBpp0305612 lmgB
FBpp0085530 CG15237
FBpp0071226 CG7033
FBpp0073902 Tcp-1zeta
FBpp0087095 Cct5
FBpp0082787 Cctgamma
FBpp0079992 CG5525
FBpp0081401 Tcp-1eta
FBpp0087764 CG8258
FBpp0083683 T-cp1
FBpp0071229 Arfrp1
FBpp0081368 CG11753
FBpp0071232 AP-1gamma
FBpp0083646 AP-2mu
FBpp0072061 or
FBpp0083884 AP-1sigma
FBpp0081592 AP-1mu
FBpp0083502 AP-2sigma
FBpp0304594 cm
FBpp0071235 dalao
FBpp0088810 csul
FBpp0073572 Bap60
FBpp0078331 Snr1
FBpp0305308 baf
FBpp0071239 CG12057
FBpp0077854 mag
FBpp0077757 CG11911
FBpp0071241 CG12106
FBpp0077927 CSN3
FBpp0075096 CG9951
FBpp0087821 CSN7
FBpp0091000 LSm-4
FBpp0290236 CG34039
FBpp0083028 CG7168
FBpp0089182 Gbeta13F
FBpp0078413 ksr
FBpp0305946 Raf
FBpp0073513 CkIalpha
FBpp0074373 fu
FBpp0077788 smo
FBpp0079448 Pka-C1
FBpp0071252 ric8a
FBpp0305513 Frq2
FBpp0071254 CG16892
FBpp0078362 CG1109
FBpp0076400 CG7182
FBpp0083105 Cpsf73
FBpp0072703 CG13926
FBpp0084726 Cpsf100
FBpp0079417 borr
FBpp0078984 smt3
FBpp0088035 Incenp
FBpp0077676 Clp
FBpp0078568 Fip1
FBpp0081493 CG11964
FBpp0083244 mdlc
FBpp0083131 Prp18
FBpp0075761 CG10907
FBpp0073717 l(1)G0007
FBpp0071262 Cfp1
FBpp0084040 ash2
FBpp0079266 Wdr82
FBpp0077430 CG3515
FBpp0079701 Dpy-30L1
FBpp0077900 Rbbp5
FBpp0071263 CG17440
FBpp0071268 Ir8a
FBpp0112105 Orco
FBpp0071272 Su(r)
FBpp0077355 CG17224
FBpp0292517 CG3788
FBpp0084457 CG6330
FBpp0076818 CG5537
FBpp0081276 pyd3
FBpp0071277 Zpr1
FBpp0293954 CG10565
FBpp0076558 Sec63
FBpp0079233 Ostgamma
FBpp0073445 Hsc70-3
FBpp0304680 CG9662
FBpp0075098 CG9669
FBpp0088527 OstDelta
FBpp0079324 l(2)k12914
FBpp0076956 CG1518
FBpp0288666 CG1597
FBpp0079613 KdelR
FBpp0086627 Sec61beta
FBpp0072637 ABCB7
FBpp0085208 FeCH
FBpp0081900 Ho
FBpp0084635 mfrn
FBpp0304862 l(1)G0136
FBpp0074707 CG9300
FBpp0074129 Rrp45
FBpp0071298 Gga
FBpp0071563 Rbpn-5
FBpp0305736 Sod
FBpp0305104 Aats-asp
FBpp0072334 Aats-tyr-m
FBpp0305960 CG10092
FBpp0072825 Aats-pro
FBpp0073204 Aats-leu
FBpp0082356 Aats-met
FBpp0073965 Aats-arg
FBpp0075386 Aats-gly
FBpp0087757 CG8235
FBpp0086373 Aats-cys
FBpp0081460 TrpRS
FBpp0071969 CG30185
FBpp0074907 CG7441
FBpp0077351 CG17259
FBpp0075318 CG12304
FBpp0082542 Aats-ser
FBpp0112554 Maf1
FBpp0086616 Sin1
FBpp0081644 CG16908
FBpp0083931 Tsc1
FBpp0071307 l(1)G0320
FBpp0087250 Tapdelta
FBpp0071314 btd
FBpp0082326 ems
FBpp0071330 CG1986
FBpp0110147 CG32699
FBpp0071350 CG2990
FBpp0085222 nero
FBpp0077081 CG3008
FBpp0084375 CG6073
FBpp0071376 CG2909
FBpp0072113 Gadd34
FBpp0086206 NiPp1
FBpp0074516 Ssu72
FBpp0082877 sds22
FBpp0111848 I-2
FBpp0071386 PPP4R2r
FBpp0071393 CG2887
FBpp0292999 Hsc70Cb
FBpp0071397 CG32683
FBpp0071404 l(1)G0289
FBpp0289681 CG32638
FBpp0071405 CG15306
FBpp0086610 CG12861
FBpp0086388 CG10734
FBpp0077250 CG3213
FBpp0072547 CG9129
FBpp0071419 Rab9D
FBpp0071420 CG2124
FBpp0071421 CG2111
FBpp0075215 l(3)72Dr
FBpp0071429 Tango5
FBpp0071439 CG1628
FBpp0076045 CG14160
FBpp0073248 CG15203
FBpp0082723 CG17930
FBpp0288875 CG1545
FBpp0288640 CG15553
FBpp0089396 Rnp4F
FBpp0076756 CG6610
FBpp0072674 CG2021
FBpp0083892 CG33108
FBpp0099642 CG17768
FBpp0073099 CG11586
FBpp0293514 DCP2
FBpp0074971 U4-U6-60K
FBpp0082833 Patr-1
FBpp0087343 Lsm10
FBpp0072132 DCP1
FBpp0079818 Ge-1
FBpp0071450 CG9313
FBpp0081988 CG6971
FBpp0080100 CG10859
FBpp0071455 CG9346
FBpp0289146 CG17454
FBpp0072037 CG5569
FBpp0072246 ATPsynF
FBpp0290998 UQCR-11
FBpp0080890 Arpc2
FBpp0302572 cindr
FBpp0081284 unc-45
FBpp0081380 mRpS18A
FBpp0082232 mRpS21
FBpp0290840 mRpS35
FBpp0084616 mRpS22
FBpp0084989 mRpS18C
FBpp0071468 Treh
FBpp0084383 Hex-t2
FBpp0077121 Tps1
FBpp0291743 CG5171
FBpp0304792 CG5177
FBpp0071476 CG3295
FBpp0086074 CG18467
FBpp0074386 CG6617
FBpp0099887 RanBPM
FBpp0078015 CG7611
FBpp0084110 CG31357
FBpp0071478 CG30291
FBpp0083451 CG5862
FBpp0293859 CG1104
FBpp0071487 IM4
FBpp0085846 IM3
FBpp0071490 insc
FBpp0071491 sktl
FBpp0071495 CG9394
FBpp0294018 CG7311
FBpp0081544 RnpS1
FBpp0084591 btz
FBpp0082731 Bin1
FBpp0072142 Pym
FBpp0081429 ranshi
FBpp0083039 cdm
FBpp0075617 SRm160
FBpp0080638 ncm
FBpp0073433 Upf1
FBpp0071501 Hmg-2
FBpp0292003 CoRest
FBpp0071502 hng1
FBpp0081402 hng2
FBpp0111294 Rpb12
FBpp0081786 TfIIFbeta
FBpp0081216 TfIIFalpha
FBpp0084525 TfIIA-L
FBpp0083912 TfIIA-S
FBpp0083530 CG6800
FBpp0082384 RpII15
FBpp0084067 Rpb10
FBpp0085223 Awd
FBpp0071516 MFS16
FBpp0077146 MFS18
FBpp0085818 MFS15
FBpp0290993 MFS17
FBpp0074514 Sec61gamma
FBpp0305168 Neb-cGP
FBpp0289511 CG7461
FBpp0080666 CG17597
FBpp0071534 EfSec
FBpp0077144 CG15440
FBpp0271885 CG1427
FBpp0076430 Sbp2
FBpp0079588 Sps2
FBpp0099685 CG12788
FBpp0071536 cv-2
FBpp0073426 tsg
FBpp0071541 CG9754
FBpp0074842 arx
FBpp0088483 nxf2
FBpp0079755 piwi
FBpp0072150 Nxt1
FBpp0088355 mia
FBpp0080103 CG9293
FBpp0079873 Ada1-1
FBpp0077445 Atxn7
FBpp0077111 Taf12L
FBpp0074239 CG6506
FBpp0077401 Taf10
FBpp0083779 wda
FBpp0081916 Taf12
FBpp0082011 Spt3
FBpp0082081 MBD-R2
FBpp0112092 Sgf11
FBpp0087335 Taf5
FBpp0076028 can
FBpp0077705 Saf6
FBpp0074709 Taf6
FBpp0302789 Rcd1
FBpp0073385 e(y)2
FBpp0079312 D12
FBpp0306223 Gem3
FBpp0083954 twin
FBpp0080647 CG10341
FBpp0077714 RpI135
FBpp0081123 CG10055
FBpp0085330 CG7849
FBpp0087347 CG7637
FBpp0072557 Rabex-5
FBpp0289150 CG30441
FBpp0082383 CG3259
FBpp0071583 NC2alpha
